code,market_symbol,name,rank,rank_change,his_rank_change,his_rank_change_rank,calc_time,market_all_count,rank_status,collected_at,industry_boards,primary_industry,exchange_industry,concept_boards,primary_concept,concept_count,is_tech,board_l1,board_l2,board_l3,board_path,all_tech_l2,all_tech_l3,tech_source_boards,classification_reason,classified_at,close,ret_1d,ret_5d,ret_20d,ma20_bias,volume_ratio_20,volatility_20,qlib_mom_5_rank,qlib_mom_20_rank,qlib_ma20_bias_rank,qlib_volume_rank,qlib_volatility_rank,qlib_factor_score,lumen_score,lumen_rating,lumen_signal_count,sector_ret_5d,sector_ret_20d,sector_trend_score,popularity_score,lumen_score_norm,combined_score,top_signals
002792,SZ002792,通宇通讯,183,-1.0,677.0,889.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,华为概念;华为汽车,华为概念,2,True,科技,光通信与高速互联,铜缆高速连接,科技>光通信与高速互联>铜缆高速连接,光通信与高速互联;电子制造与通信设备,铜缆高速连接;其他电子通信,铜缆高速连接;industry_fallback,ths,2026-07-11T18:23:53,34.4,0.04974061641745475,-0.06113537117903933,-0.09282700421940937,-0.019747527997036607,1.571021781525981,0.03612276989674831,31.333333333333336,8.666666666666668,40.0,68.0,88.66666666666667,34.63,,no_data,0,-0.030512011677835793,0.13132519705344103,47.75,96.70886075949367,50.0,61.44,Eastmoney:hot_rank_score(96.7) | qlib:qlib_factor_score(34.6) | qlib:volume_ratio_20d(18.0) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-41.3)
300115,SZ300115,长盈精密,347,0.0,314.0,1472.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,QFII重仓;小米概念;无线耳机;本月解禁;苹果概念,QFII重仓,5,True,科技,光通信与高速互联,铜缆高速连接,科技>光通信与高速互联>铜缆高速连接,光通信与高速互联;AI终端与消费电子;机器人与智能汽车;电子制造与通信设备,铜缆高速连接;AI终端;智能汽车;其他电子通信,铜缆高速连接;AI PC;AI手机;华为汽车;industry_fallback,ths,2026-07-11T18:23:53,29.88,0.04952581664910438,-0.09564164648910412,0.025746652935118464,0.01703568814990053,1.3085471307428618,0.04971164261036544,19.333333333333332,32.666666666666664,52.666666666666664,56.666666666666664,64.66666666666666,37.87,,no_data,0,-0.030512011677835793,0.13132519705344103,47.75,93.74321880650994,50.0,61.38,Eastmoney:hot_rank_score(93.7) | qlib:qlib_factor_score(37.9) | qlib:volume_ratio_20d(6.7) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-17.3)
002606,SZ002606,大连电瓷,135,-1.0,295.0,1509.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,C 制造业,,,0,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,13.7,0.10040160642570273,0.016320474777447913,0.034743202416918306,0.011480674812654579,0.5506602702679335,0.03394811781469149,55.333333333333336,36.666666666666664,50.0,2.666666666666667,91.33333333333333,42.57,,no_data,0,-0.03643629871431797,-0.013670572097241207,26.25,97.57685352622062,50.0,61.34,Eastmoney:hot_rank_score(97.6) | qlib:qlib_factor_score(42.6) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-13.3) | qlib:volume_ratio_20d(-47.3)
301171,SZ301171,易点天下,317,0.0,390.0,1318.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,互联网和相关服务,互联网和相关服务,I 信息技术,,,0,True,科技,软件AI与信创,AI应用,科技>软件AI与信创>AI应用,软件AI与信创,AI应用;信创与数据要素;软件信息服务,多模态AI;AI视频;智谱AI;华为盘古;数据要素;industry_fallback,ths,2026-07-11T18:23:53,31.11,0.04012036108324968,-0.027812500000000018,-0.13149078726968177,-0.08754949406071288,1.4496270562281601,0.04780586386352345,43.333333333333336,6.666666666666667,18.0,64.0,70.66666666666667,31.73,,no_data,0,0.021061808119034353,0.1053364865753641,58.5,94.28571428571428,50.0,61.12,Eastmoney:hot_rank_score(94.3) | qlib:qlib_factor_score(31.7) | qlib:volume_ratio_20d(14.0) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-43.3)
300136,SZ300136,信维通信,72,-1.0,14.0,2361.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,华为概念;无线耳机;股权激励;苹果概念;重组概念,华为概念,5,True,科技,AI终端与消费电子,消费电子,科技>AI终端与消费电子>消费电子,AI终端与消费电子;电子制造与通信设备,消费电子;其他电子通信,苹果概念;industry_fallback,ths,2026-07-11T18:23:53,99.38,-0.003309597833717759,-0.03138401559454185,0.001007252215954768,-0.039054719152186834,1.3413039670096096,0.06109206272780939,42.66666666666667,29.333333333333332,33.33333333333333,58.666666666666664,26.666666666666668,38.4,,no_data,0,-0.07228215579986297,0.08944069203902316,28.75,98.71609403254973,50.0,60.81,Eastmoney:hot_rank_score(98.7) | qlib:qlib_factor_score(38.4) | qlib:volume_ratio_20d(8.7) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-20.7)
000636,SZ000636,风华高科,63,0.0,-6.0,2464.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,触摸屏;锂电池,触摸屏,2,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53,60.01,-0.07033307513555387,-0.0509251937371501,-0.06671850699844473,-0.12980431110112145,0.8484539800552864,0.06517383341341314,36.666666666666664,14.000000000000002,11.333333333333332,11.333333333333332,18.0,20.07,,no_data,0,0.019882560202737487,0.1584340178480348,67.25,98.87884267631102,50.0,60.37,Eastmoney:hot_rank_score(98.9) | qlib:qlib_factor_score(20.1) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-36.0) | qlib:volume_ratio_20d(-38.7)
002475,SZ002475,立讯精密,141,-1.0,-23.0,2561.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,华为概念;无线耳机;本月解禁;苹果概念,华为概念,4,True,科技,光通信与高速互联,铜缆高速连接,科技>光通信与高速互联>铜缆高速连接,光通信与高速互联;AI终端与消费电子;机器人与智能汽车;电子制造与通信设备,铜缆高速连接;AI终端;消费电子;智能汽车;其他电子通信,铜缆高速连接;华为手机;AI眼镜;苹果概念;无人驾驶;industry_fallback,ths,2026-07-11T18:23:53,62.14,-0.0359913124418243,-0.035692116697703224,-0.03778259523072158,-0.06847754392276784,0.6888910367959439,0.04900503949187117,40.666666666666664,24.0,26.0,5.333333333333334,66.66666666666666,28.73,,no_data,0,-0.030512011677835793,0.13132519705344103,47.75,97.46835443037975,50.0,59.94,Eastmoney:hot_rank_score(97.5) | qlib:qlib_factor_score(28.7) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-26.0) | qlib:volume_ratio_20d(-44.7)
300083,SZ300083,创世纪,887,1.0,-236.0,3540.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,通用设备制造业,通用设备制造业,C 制造业,业绩预升;小米概念;股权激励;触摸屏,业绩预升,4,True,科技,AI终端与消费电子,消费电子,科技>AI终端与消费电子>消费电子,AI终端与消费电子,消费电子,苹果概念,ths,2026-07-11T18:23:53,13.31,-0.014803849000740166,-0.025622254758418728,0.2761265580057528,0.05739821251241306,0.7751721762469863,0.0563981110641479,44.0,76.0,65.33333333333333,7.333333333333333,42.66666666666667,52.3,,no_data,0,-0.07228215579986297,0.08944069203902316,28.75,83.97830018083184,50.0,59.82,Eastmoney:hot_rank_score(84.0) | qlib:qlib_factor_score(52.3) | qlib:momentum_20d(26.0) | Eastmoney:rank_change(1.0) | qlib:volume_ratio_20d(-42.7)
300342,SZ300342,天银机电,139,-1.0,877.0,665.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,C 制造业,军工航天;军民融合;国防军工;智能家居;送转潜力,军工航天,5,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,46.54,0.0843429636533084,-0.06131504638967322,-0.07401512136888178,0.025923639890662153,1.6764952688521921,0.057792224097739875,30.666666666666664,12.666666666666668,57.333333333333336,74.66666666666667,36.666666666666664,37.5,,no_data,0,-0.03643629871431797,-0.013670572097241207,26.25,97.50452079566003,50.0,59.79,Eastmoney:hot_rank_score(97.5) | qlib:qlib_factor_score(37.5) | qlib:volume_ratio_20d(24.7) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-37.3)
300054,SZ300054,鼎龙股份,123,0.0,-51.0,2714.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,C 制造业,信托重仓;武汉规划;股权激励,信托重仓,3,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装,半导体设备材料,光刻胶,ths,2026-07-11T18:23:53,83.1,-0.13428482133555575,-0.07543391188251003,0.1022682053322721,-0.09957254075490718,1.6175735364542123,0.056652457331040636,27.333333333333332,47.333333333333336,14.000000000000002,70.66666666666667,41.333333333333336,37.87,,no_data,0,-0.0608317393354314,-0.00669294776579199,22.25,97.79385171790234,50.0,59.48,Eastmoney:hot_rank_score(97.8) | qlib:qlib_factor_score(37.9) | qlib:volume_ratio_20d(20.7) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-2.7)
002050,SZ002050,三花智控,109,0.0,22.0,2320.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,通用设备制造业,通用设备制造业,C 制造业,光伏概念;华为汽车,光伏概念,2,True,科技,机器人与智能汽车,智能汽车,科技>机器人与智能汽车>智能汽车,机器人与智能汽车,智能汽车,华为汽车,ths,2026-07-11T18:23:53,43.2,0.008168028004667427,-0.11818738518064908,-0.0544977019041365,-0.02562251894622869,0.8558808272582302,0.03945026369116686,13.333333333333334,16.666666666666664,37.333333333333336,13.333333333333334,86.0,22.77,,no_data,0,-0.02529154192660943,0.15592534471617414,55.5,98.04701627486438,50.0,59.36,Eastmoney:hot_rank_score(98.0) | qlib:qlib_factor_score(22.8) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-33.3) | qlib:volume_ratio_20d(-36.7)
002916,SZ002916,深南电路,357,-1.0,-307.0,3796.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,华为概念,华为概念,1,True,科技,AI终端与消费电子,消费电子,科技>AI终端与消费电子>消费电子,AI终端与消费电子;电子制造与通信设备,消费电子;其他电子通信,苹果概念;industry_fallback,ths,2026-07-11T18:23:53,426.0,-0.037418655097613884,-0.06266502376342198,0.13249680986814116,-0.01227010934587247,0.9162348107619794,0.052060265605544366,30.0,54.0,44.666666666666664,16.666666666666664,54.666666666666664,39.37,,no_data,0,-0.07228215579986297,0.08944069203902316,28.75,93.5623869801085,50.0,59.3,Eastmoney:hot_rank_score(93.6) | qlib:qlib_factor_score(39.4) | qlib:momentum_20d(4.0) | Eastmoney:rank_change(-1.0) | qlib:volume_ratio_20d(-33.3)
603005,SH603005,晶方科技,142,-1.0,-122.0,3064.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,,0,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装;电子制造与通信设备,半导体设备材料;其他电子通信,光刻胶;光刻机;industry_fallback,ths,2026-07-11T18:23:53,43.97,-0.026997123257357813,0.01360073766712766,-0.003173883473135408,-0.05325826003638834,1.1078424462189602,0.057079805223574136,53.333333333333336,28.000000000000004,28.666666666666668,36.0,40.0,37.53,,no_data,0,-0.0608317393354314,-0.00669294776579199,22.25,97.45027124773961,50.0,59.26,Eastmoney:hot_rank_score(97.5) | qlib:qlib_factor_score(37.5) | Eastmoney:rank_change(-1.0) | qlib:volume_ratio_20d(-14.0) | qlib:momentum_20d(-22.0)
688017,SH688017,XD绿的谐,275,-1.0,-44.0,2673.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,通用设备制造业,通用设备制造业,,专精特新,专精特新,1,True,科技,机器人与智能汽车,机器人,科技>机器人与智能汽车>机器人,机器人与智能汽车,机器人,人形机器人,ths,2026-07-11T18:23:53,405.0,-0.008033702361124662,-0.17008196721311475,0.10354223433242504,0.00836946657255222,0.9244267876583976,0.07512493405842201,6.0,48.66666666666667,49.333333333333336,18.666666666666668,6.0,29.37,,no_data,0,-0.080076729513745,0.2402393126058724,45.75,95.04520795660036,50.0,59.02,Eastmoney:hot_rank_score(95.0) | qlib:qlib_factor_score(29.4) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-1.3) | qlib:volume_ratio_20d(-31.3)
002617,SZ002617,露笑科技,130,0.0,148.0,1884.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,C 制造业,业绩预升;光伏;光伏概念;本月解禁;重组概念,业绩预升,5,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,8.44,-0.10021321961620477,-0.07759562841530065,0.038130381303812966,-0.09626298318877835,1.2442726168965677,0.04767112420678849,26.666666666666668,38.0,16.666666666666664,49.333333333333336,71.33333333333334,33.7,,no_data,0,-0.03643629871431797,-0.013670572097241207,26.25,97.66726943942133,50.0,58.71,Eastmoney:hot_rank_score(97.7) | qlib:qlib_factor_score(33.7) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-0.7) | qlib:momentum_20d(-12.0)
300346,SZ300346,南大光电,161,-1.0,-81.0,2862.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,专精特新,专精特新,1,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装;电子制造与通信设备,半导体设备材料;其他电子通信,光刻胶;industry_fallback,ths,2026-07-11T18:23:53,74.27,-0.07370915440259429,-0.07370915440259429,0.11332633788037771,-0.016675603572114395,0.9667042684306496,0.0654605544673104,28.000000000000004,51.33333333333333,41.333333333333336,21.333333333333336,16.666666666666664,36.1,,no_data,0,-0.0608317393354314,-0.00669294776579199,22.25,97.10669077757686,50.0,58.71,Eastmoney:hot_rank_score(97.1) | qlib:qlib_factor_score(36.1) | qlib:momentum_20d(1.3) | Eastmoney:rank_change(-1.0) | qlib:volume_ratio_20d(-28.7)
002579,SZ002579,中京电子,107,0.0,-88.0,2893.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,华为概念;智能穿戴,华为概念,2,True,科技,PCB与电子制造,PCB,科技>PCB与电子制造>PCB,PCB与电子制造;光通信与高速互联;半导体与先进封装;AI算力与数据中心;AI终端与消费电子;机器人与智能汽车;电子制造与通信设备,PCB;光模块/CPO;先进封装;算力基础设施;芯片/半导体;AI终端;机器人;消费电子;智能汽车;其他电子通信,共封装光学(CPO);PCB概念;先进封装;数据中心(AIDC);东数西算(算力);芯片概念;存储芯片;AI PC;AI手机;AI眼镜;机器人概念;人形机器人;消费电子概念;无人驾驶;汽车电子;industry_fallback,ths,2026-07-11T18:23:53,17.74,-0.017718715393133966,-0.09351047521716926,0.16023544800523215,-0.07115555788261174,1.0697340241153708,0.06863948172988879,22.0,64.0,23.333333333333332,34.0,14.666666666666666,36.3,,no_data,0,-0.10116333404371569,0.07356591926161071,18.75,98.08318264014466,50.0,58.66,Eastmoney:hot_rank_score(98.1) | qlib:qlib_factor_score(36.3) | qlib:momentum_20d(14.0) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-16.0)
688146,SH688146,中船特气,54,-1.0,86.0,2074.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,,0,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装;电子制造与通信设备,半导体设备材料;其他电子通信,光刻机;industry_fallback,ths,2026-07-11T18:23:53,293.99,-0.19144664466446648,-0.10949900042406246,0.16648811649406814,-0.1244069442252077,1.1160503968887894,0.09654685056919372,16.0,66.66666666666666,12.0,37.333333333333336,0.6666666666666667,32.83,,no_data,0,-0.0608317393354314,-0.00669294776579199,22.25,99.04159132007233,50.0,58.41,Eastmoney:hot_rank_score(99.0) | qlib:qlib_factor_score(32.8) | qlib:momentum_20d(16.7) | Eastmoney:rank_change(-1.0) | qlib:volume_ratio_20d(-12.7)
600522,SH600522,中天科技,37,0.0,-15.0,2515.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,,5G概念;光伏;券商重仓;宽带提速;沿海发展;海工装备;超导概念;锂电池;风电,5G概念,9,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联;软件AI与信创,光模块/CPO;铜缆高速连接;信创与数据要素,光纤概念;铜缆高速连接;数据要素,ths,2026-07-11T18:23:53,45.91,-0.026092490453967,-0.08582238152130628,-0.068195656586158,-0.15619802052988052,1.0672440246076424,0.0538864316081406,25.333333333333336,13.333333333333334,8.0,33.33333333333333,49.333333333333336,20.67,,no_data,0,0.013540320649512605,0.08498111618704529,48.5,99.3490054249548,50.0,58.28,Eastmoney:hot_rank_score(99.3) | qlib:qlib_factor_score(20.7) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-16.7) | qlib:momentum_20d(-36.7)
600487,SH600487,亨通光电,32,0.0,-3.0,2449.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,,5G概念;业绩预降;华为概念;参股金融;宽带提速;金融参股;风电,5G概念,7,True,科技,机器人与智能汽车,智能汽车,科技>机器人与智能汽车>智能汽车,机器人与智能汽车,智能汽车,小米汽车,ths,2026-07-11T18:23:53,77.79,-0.02835373469897573,-0.1300603891746812,-0.2384728340675477,-0.2283541892957579,1.3753278694694924,0.051341953089916265,11.333333333333332,2.666666666666667,1.3333333333333335,61.33333333333333,57.99999999999999,16.57,,no_data,0,-0.02529154192660943,0.15592534471617414,55.5,99.43942133815553,50.0,57.99,Eastmoney:hot_rank_score(99.4) | qlib:qlib_factor_score(16.6) | qlib:volume_ratio_20d(11.3) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-47.3)
300503,SZ300503,昊志机电,315,0.0,68.0,2146.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,通用设备制造业,通用设备制造业,C 制造业,专精特新,专精特新,1,True,科技,PCB与电子制造,PCB,科技>PCB与电子制造>PCB,PCB与电子制造;半导体与先进封装;软件AI与信创;机器人与智能汽车,PCB;芯片/半导体;AI应用;机器人,PCB概念;芯片概念;人工智能;机器人概念;人形机器人,ths,2026-07-11T18:23:53,91.57,0.011152826855123532,-0.17504504504504514,0.14734995614584623,0.03365560992679639,1.2203408770818613,0.0806491098588117,4.666666666666667,57.99999999999999,60.66666666666667,48.66666666666667,2.666666666666667,38.37,,no_data,0,-0.10116333404371569,0.07356591926161071,18.75,94.32188065099457,50.0,57.96,Eastmoney:hot_rank_score(94.3) | qlib:qlib_factor_score(38.4) | qlib:momentum_20d(8.0) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-1.3)
300750,SZ300750,宁德时代,47,0.0,122.0,1954.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,C 制造业,固态电池;钠电池,固态电池,2,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,348.76,-0.07121171770972035,-0.08221052631578951,-0.08749345892203031,-0.09771557188316571,1.5430987103418605,0.030331813714674045,26.0,10.0,15.333333333333332,67.33333333333333,94.0,28.67,,no_data,0,-0.03643629871431797,-0.013670572097241207,26.25,99.16817359855334,50.0,57.72,Eastmoney:hot_rank_score(99.2) | qlib:qlib_factor_score(28.7) | qlib:volume_ratio_20d(17.3) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-40.0)
300024,SZ300024,机器人,616,0.0,-214.0,3448.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,通用设备制造业,通用设备制造业,C 制造业,3D打印;专精特新;军工航天;恒大概念;智能机器;朝鲜改革;机器人概念,3D打印,7,True,科技,机器人与智能汽车,智能汽车,科技>机器人与智能汽车>智能汽车,机器人与智能汽车,智能汽车,无人驾驶,ths,2026-07-11T18:23:53,16.33,-0.019807923169267827,-0.10813762971054075,0.0923076923076922,-0.04206018654308685,0.849193702539856,0.06603709322941813,16.666666666666664,46.0,31.333333333333336,12.0,15.333333333333332,27.63,,no_data,0,-0.02529154192660943,0.15592534471617414,55.5,88.87884267631104,50.0,57.61,Eastmoney:hot_rank_score(88.9) | qlib:qlib_factor_score(27.6) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-4.0) | qlib:volume_ratio_20d(-38.0)
002709,SZ002709,天赐材料,65,0.0,-48.0,2693.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业;金属制品、机械和设备修理业,计算机、通信和其他电子设备制造业,C 制造业,固态电池;电解液;锂电池,固态电池,3,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53,40.06,-0.0337674867342016,-0.2586972612879348,-0.17333883615352863,-0.21238633570901932,1.1503632731280335,0.0526840401244539,0.6666666666666667,4.666666666666667,2.0,41.333333333333336,52.666666666666664,10.83,,no_data,0,0.019882560202737487,0.1584340178480348,67.25,98.84267631103074,50.0,57.59,Eastmoney:hot_rank_score(98.8) | qlib:qlib_factor_score(10.8) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-8.7) | qlib:momentum_20d(-45.3)
600366,SH600366,宁波韵升,765,-1.0,29.0,2287.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,非金属矿物制品业,非金属矿物制品业,,低碳经济;参股金融;融资融券;风能;风能概念,低碳经济,5,True,科技,AI终端与消费电子,消费电子,科技>AI终端与消费电子>消费电子,AI终端与消费电子,消费电子,苹果概念,ths,2026-07-11T18:23:53,15.25,0.001971090670170872,-0.09387997623291733,0.18125484120836566,0.012616201859229736,0.7074847120742916,0.046495448626796804,20.666666666666668,69.33333333333334,51.33333333333333,6.0,73.33333333333333,41.83,,no_data,0,-0.07228215579986297,0.08944069203902316,28.75,86.18444846292948,50.0,57.45,Eastmoney:hot_rank_score(86.2) | qlib:qlib_factor_score(41.8) | qlib:momentum_20d(19.3) | Eastmoney:rank_change(-1.0) | qlib:volume_ratio_20d(-44.0)
601869,SH601869,长飞光纤,138,-1.0,-77.0,2841.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,,0,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联;电子制造与通信设备,光模块/CPO;铜缆高速连接;其他电子通信,光纤概念;铜缆高速连接;industry_fallback,ths,2026-07-11T18:23:53,415.03,-0.059443412047319066,-0.12639976425023158,-0.06210029151883578,-0.1467828328668389,1.2474999672446405,0.055285110900280425,12.0,15.333333333333332,9.333333333333334,50.66666666666667,46.0,19.97,,no_data,0,0.013540320649512605,0.08498111618704529,48.5,97.52260397830018,50.0,57.43,Eastmoney:hot_rank_score(97.5) | qlib:qlib_factor_score(20.0) | qlib:volume_ratio_20d(0.7) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-34.7)
002119,SZ002119,康强电子,312,-1.0,-149.0,3197.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,专精特新;电子支付;触摸屏,专精特新,3,True,科技,半导体与先进封装,先进封装,科技>半导体与先进封装>先进封装,半导体与先进封装;电子制造与通信设备,先进封装;芯片/半导体;其他电子通信,先进封装;存储芯片;industry_fallback,ths,2026-07-11T18:23:53,32.23,-0.07517934002869453,-0.1744364754098361,0.033012820512820396,-0.07982641466339291,0.7276699066442575,0.053764576519248666,5.333333333333334,36.0,20.0,6.666666666666667,50.0,19.9,,no_data,0,-0.04471248386984017,0.23879025143643617,54.25,94.376130198915,50.0,57.05,Eastmoney:hot_rank_score(94.4) | qlib:qlib_factor_score(19.9) | Eastmoney:rank_change(-1.0) | qlib:momentum_20d(-14.0) | qlib:volume_ratio_20d(-43.3)
600406,SH600406,国电南瑞,553,0.0,-171.0,3283.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,,充电桩;光伏;基金重仓;央企50;恒大概念;智能电网;沿海发展;融资融券,充电桩,8,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53,22.04,0.016605166051660403,-0.037134119702927126,-0.01563197856185805,-0.02858276219230005,1.042943335272889,0.01853926850799668,40.0,26.0,36.0,30.0,100.0,36.5,,no_data,0,-0.007837376160703902,-0.07937267502923695,27.500000000000004,90.01808318264014,50.0,57.03,Eastmoney:hot_rank_score(90.0) | qlib:qlib_factor_score(36.5) | Eastmoney:rank_change(0.0) | qlib:volume_ratio_20d(-20.0) | qlib:momentum_20d(-24.0)
002407,SZ002407,多氟多,30,0.0,4.0,2408.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,C 制造业,业绩预降;电解液;股权激励;节能环保;锂电池,业绩预降,5,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53,41.1,-0.0584192439862542,-0.1670044588569113,0.0761979575805185,-0.06990427481952521,0.9925491832933451,0.06224599680216483,6.666666666666667,44.666666666666664,24.0,23.333333333333332,23.333333333333332,24.87,,no_data,0,-0.04906104444720405,0.05553202479626451,27.25,99.4755877034358,50.0,56.82,Eastmoney:hot_rank_score(99.5) | qlib:qlib_factor_score(24.9) | Eastmoney:rank_change(0.0) | qlib:momentum_20d(-5.3) | qlib:volume_ratio_20d(-26.7)
