code,market_symbol,name,rank,rank_change,his_rank_change,his_rank_change_rank,calc_time,market_all_count,rank_status,collected_at,industry_boards,primary_industry,exchange_industry,concept_boards,primary_concept,concept_count,is_tech,board_l1,board_l2,board_l3,board_path,all_tech_l2,all_tech_l3,tech_source_boards,classification_reason,classified_at
002875,SZ002875,安奈儿,1352,0.0,2345.0,77.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
301536,SZ301536,星宸科技,1353,0.0,-755.0,4802.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,,,0,True,科技,AI终端与消费电子,AI终端,科技>AI终端与消费电子>AI终端,AI终端与消费电子;软件AI与信创;机器人与智能汽车;电子制造与通信设备,AI终端;AI应用;信创与数据要素;智能汽车;其他电子通信,AI眼镜;多模态AI;网络安全;汽车芯片;industry_fallback,ths,2026-07-11T18:23:53
601186,SH601186,中国铁建,1354,0.0,262.0,1587.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,土木工程建筑业,土木工程建筑业,,QFII重仓;券商重仓;含H股;央企50;社保重仓;融资融券,QFII重仓,6,False,土木工程建筑业,,,土木工程建筑业,,,,non_tech_primary_industry,2026-07-11T18:23:53
002418,SZ002418,康盛股份,1355,0.0,201.0,1721.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,通用设备制造业,通用设备制造业,C 制造业,业绩预降;参股金融;涉矿概念;金融改革,业绩预降,4,False,通用设备制造业,,,通用设备制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600990,SH600990,四创电子,1356,0.0,-7.0,2470.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300101,SZ300101,振芯科技,1358,1.0,1341.0,356.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
688380,SH688380,中微半导,1358,0.0,-583.0,4518.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,,0,True,科技,半导体与先进封装,芯片/半导体,科技>半导体与先进封装>芯片/半导体,半导体与先进封装;机器人与智能汽车;电子制造与通信设备,芯片/半导体;智能汽车;其他电子通信,MCU芯片;汽车芯片;华为汽车;industry_fallback,ths,2026-07-11T18:23:53
601099,SH601099,太平洋,1359,-1.0,-142.0,3161.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,资本市场服务,资本市场服务,,融资融券,融资融券,1,False,资本市场服务,,,资本市场服务,,,,non_tech_primary_industry,2026-07-11T18:23:53
600598,SH600598,北大荒,1360,0.0,-176.0,3306.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300740,SZ300740,水羊股份,1361,0.0,313.0,1474.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业,化学原料和化学制品制造业,C 制造业,,,0,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
603135,SH603135,中重科技,1362,0.0,-95.0,2926.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300378,SZ300378,鼎捷数智,1363,0.0,793.0,754.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
000678,SZ000678,襄阳轴承,1364,0.0,988.0,577.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
301211,SZ301211,亨迪药业,1365,2.0,1034.0,539.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600706,SH600706,曲江文旅,1366,-1.0,2349.0,76.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
601609,SH601609,金田股份,1367,-1.0,-750.0,4790.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,有色金属冶炼和压延加工业,有色金属冶炼和压延加工业,,,,0,True,科技,AI算力与数据中心,液冷温控,科技>AI算力与数据中心>液冷温控,AI算力与数据中心;光通信与高速互联;软件AI与信创;机器人与智能汽车;AI终端与消费电子,液冷温控;算力基础设施;铜缆高速连接;AI应用;机器人;消费电子;智能汽车,液冷服务器;铜缆高速连接;东数西算(算力);人工智能;人形机器人;苹果概念;小米汽车,ths,2026-07-11T18:23:53
301059,SZ301059,金三江,1368,2.0,1208.0,419.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600301,SH600301,华锡有色,1369,-1.0,-200.0,3393.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,有色金属矿采选业;金属制品、机械和设备修理业,有色金属矿采选业,,ST板块;融资融券,ST板块,2,False,有色金属矿采选业,,,有色金属矿采选业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600255,SH600255,鑫科材料,1370,-1.0,-26.0,2583.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,有色金属冶炼和压延加工业,有色金属冶炼和压延加工业,,参股金融;民营银行;皖江区域;超导概念;锂电池,参股金融,5,True,科技,光通信与高速互联,铜缆高速连接,科技>光通信与高速互联>铜缆高速连接,光通信与高速互联,铜缆高速连接,铜缆高速连接,ths,2026-07-11T18:23:53
603888,SH603888,新华网,1370,1.0,810.0,739.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002263,SZ002263,大东南,1372,0.0,-18.0,2527.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,橡胶和塑料制品业,橡胶和塑料制品业,C 制造业,信托重仓;光伏;生态农业;锂电池,信托重仓,4,False,橡胶和塑料制品业,,,橡胶和塑料制品业,,,,non_tech_primary_industry,2026-07-11T18:23:53
601901,SH601901,方正证券,1374,0.0,-350.0,3937.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,资本市场服务,资本市场服务,,融资融券;长株潭;高校背景,融资融券,3,False,资本市场服务,,,资本市场服务,,,,non_tech_primary_industry,2026-07-11T18:23:53
688153,SH688153,唯捷创芯,1374,-1.0,934.0,620.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
601965,SH601965,中国汽研,1375,1.0,2810.0,41.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
000558,SZ000558,天府文旅,1376,5.0,487.0,1151.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,房地产业,房地产业,N 公共环保,体育概念;振兴沈阳,体育概念,2,False,房地产业,,,房地产业,,,,non_tech_primary_industry,2026-07-11T18:23:53
000510,SZ000510,新金路,1377,-2.0,-44.0,2673.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,C 制造业,准ST股;参股金融;成渝特区;摘帽概念;石墨烯;金融参股,准ST股,6,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
300018,SZ300018,中元股份,1379,-1.0,210.0,1702.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600058,SH600058,五矿发展,1380,-1.0,-803.0,4861.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,批发业,批发业,,央企50;融资融券,央企50,2,False,批发业,,,批发业,,,,non_tech_primary_industry,2026-07-11T18:23:53
688811,SH688811,有研复材,1381,-2.0,6.0,2403.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
688508,SH688508,芯朋微,1382,-1.0,-515.0,4367.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002356,SZ002356,赫美集团,1383,1.0,1806.0,181.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
603519,SH603519,立霸股份,1383,-1.0,-97.0,2934.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业;金属制品、机械和设备修理业,电气机械和器材制造业,,,,0,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
300966,SZ300966,共同药业,1385,2.0,711.0,835.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
688599,SH688599,天合光能,1385,0.0,74.0,2124.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,,BC电池;HIT电池;TOPCon;光伏,BC电池,4,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
300196,SZ300196,长海股份,1386,-1.0,-473.0,4271.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,非金属矿物制品业,非金属矿物制品业,C 制造业,,,0,False,非金属矿物制品业,,,非金属矿物制品业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600732,SH600732,爱旭股份,1387,-1.0,69.0,2141.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,,BC电池;ST板块;上海本地;上海自贸;光伏;迪士尼,BC电池,6,False,电气机械和器材制造业,,,电气机械和器材制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
603198,SH603198,迎驾贡酒,1389,1.0,783.0,763.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300531,SZ300531,优博讯,1390,-1.0,-883.0,4969.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
688343,SH688343,云天励飞,1390,0.0,-405.0,4089.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,,,,0,True,科技,AI算力与数据中心,算力基础设施,科技>AI算力与数据中心>算力基础设施,AI算力与数据中心;AI终端与消费电子;软件AI与信创,算力基础设施;AI终端;AI应用;信创与数据要素;软件信息服务,华为昇腾;算力租赁;AI眼镜;多模态AI;华为鲲鹏;industry_fallback,ths,2026-07-11T18:23:53
600606,SH600606,绿地控股,1391,6.0,900.0,645.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
301566,SZ301566,达利凯普,1392,-1.0,-182.0,3323.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,,,0,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53
000639,SZ000639,ST西王,1393,-1.0,-479.0,4282.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
003005,SZ003005,竞业达,1394,1.0,-298.0,3766.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300672,SZ300672,国科微,1395,-2.0,-895.0,4982.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,,,0,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53
300328,SZ300328,宜安科技,1396,-2.0,-716.0,4743.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,金属制品业,金属制品业,C 制造业,智能机器;特斯拉,智能机器,2,False,金属制品业,,,金属制品业,,,,non_tech_primary_industry,2026-07-11T18:23:53
002310,SZ002310,东方新能,1397,-1.0,297.0,1503.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,生态保护和环境治理业,生态保护和环境治理业,D 水电煤气,基金重仓;核污防治;污水处理;股权激励,基金重仓,4,False,生态保护和环境治理业,,,生态保护和环境治理业,,,,non_tech_primary_industry,2026-07-11T18:23:53
300315,SZ300315,掌趣科技,1398,0.0,270.0,1570.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,互联网和相关服务,互联网和相关服务,I 信息技术,业绩预升;网络游戏;重组概念,业绩预升,3,True,科技,软件AI与信创,软件信息服务,科技>软件AI与信创>软件信息服务,软件AI与信创,软件信息服务,industry_fallback,industry_fallback,2026-07-11T18:23:53
603004,SH603004,鼎龙科技,1399,2.0,15.0,2357.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
688777,SH688777,中控技术,1401,-1.0,-800.0,4861.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,软件和信息技术服务业,软件和信息技术服务业,,,,0,True,科技,软件AI与信创,AI应用,科技>软件AI与信创>AI应用,软件AI与信创;机器人与智能汽车,AI应用;信创与数据要素;机器人;软件信息服务,AI应用;AI智能体;信创;华为鲲鹏;网络安全;人形机器人;数据要素;industry_fallback,ths,2026-07-11T18:23:53
600851,SH600851,海欣股份,1402,0.0,-767.0,4818.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,医药制造业,医药制造业,,上海本地;免疫治疗;创新药;参股金融;含B股;抗癌;生物疫苗;金融参股;金融改革,上海本地,9,False,医药制造业,,,医药制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600995,SH600995,南网储能,1403,0.0,376.0,1342.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002182,SZ002182,宝武镁业,1404,1.0,-69.0,2811.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600880,SH600880,博瑞传播,1405,1.0,1349.0,351.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300353,SZ300353,东土科技,1406,-2.0,-285.0,3730.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,军工航天;军民融合;国防军工;本月解禁;股权激励;重组概念,军工航天,6,True,科技,软件AI与信创,信创与数据要素,科技>软件AI与信创>信创与数据要素,软件AI与信创;电子制造与通信设备,信创与数据要素;其他电子通信,网络安全;华为欧拉;industry_fallback,ths,2026-07-11T18:23:53
688729,SH688729,屹唐股份,1406,-4.0,-717.0,4741.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,True,科技,半导体与先进封装,芯片/半导体,科技>半导体与先进封装>芯片/半导体,半导体与先进封装,芯片/半导体,存储芯片;芯片概念,ths,2026-07-11T18:23:53
002856,SZ002856,*ST美芝,1407,2.0,-1.0,2441.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,建筑装饰和其他建筑业,建筑装饰和其他建筑业,E 建筑业,,,0,False,建筑装饰和其他建筑业,,,建筑装饰和其他建筑业,,,,non_tech_primary_industry,2026-07-11T18:23:53
002980,SZ002980,华盛昌,1408,-1.0,-219.0,3460.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,仪器仪表制造业,仪器仪表制造业,C 制造业,,,0,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联;AI终端与消费电子;软件AI与信创,光模块/CPO;AI终端;AI应用;信创与数据要素,共封装光学(CPO);AI眼镜;AI智能体;华为鲲鹏,ths,2026-07-11T18:23:53
605068,SH605068,明新旭腾,1408,1.0,1749.0,200.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002655,SZ002655,共达电声,1409,2.0,-543.0,4444.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,小米概念;无线耳机;智能穿戴;苹果概念;重组概念;黄河三角,小米概念,6,True,科技,半导体与先进封装,芯片/半导体,科技>半导体与先进封装>芯片/半导体,半导体与先进封装;AI终端与消费电子;机器人与智能汽车;电子制造与通信设备,芯片/半导体;消费电子;智能汽车;其他电子通信,芯片概念;消费电子概念;苹果概念;华为概念;汽车电子;industry_fallback,ths,2026-07-11T18:23:53
002148,SZ002148,北纬科技,1410,-2.0,-375.0,4002.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002925,SZ002925,盈趣科技,1411,-1.0,-656.0,4640.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,华为汽车,华为汽车,1,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53
300852,SZ300852,四会富仕,1413,0.0,-377.0,4014.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,,,0,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53
605499,SH605499,东鹏饮料,1413,0.0,-408.0,4097.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,酒、饮料和精制茶制造业,酒、饮料和精制茶制造业,,,,0,False,酒、饮料和精制茶制造业,,,酒、饮料和精制茶制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
601399,SH601399,国机重装,1415,-3.0,354.0,1389.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,大飞机;风电,大飞机,2,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002146,SZ002146,荣盛发展,1416,0.0,811.0,736.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002985,SZ002985,北摩高科,1417,0.0,1032.0,543.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
002426,SZ002426,胜利精密,1419,0.0,-91.0,2911.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,股权激励;触摸屏;锂电池,股权激励,3,True,科技,AI终端与消费电子,AI终端,科技>AI终端与消费电子>AI终端,AI终端与消费电子;电子制造与通信设备,AI终端;其他电子通信,AI PC;industry_fallback,ths,2026-07-11T18:23:53
002470,SZ002470,金正大,1420,0.0,273.0,1560.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业;金属制品、机械和设备修理业,化学原料和化学制品制造业,C 制造业,三板精选;本月解禁;涉矿概念;生态农业;黄河三角,三板精选,5,False,化学原料和化学制品制造业,,,化学原料和化学制品制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
603306,SH603306,华懋科技,1421,-2.0,-411.0,4109.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,汽车制造业,汽车制造业,,,,0,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装,半导体设备材料,光刻胶,ths,2026-07-11T18:23:53
300885,SZ300885,海昌新材,1422,3.0,1682.0,220.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300811,SZ300811,铂科新材,1423,-2.0,-815.0,4887.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C 制造业,专精特新;光伏概念;华为汽车,专精特新,3,True,科技,光通信与高速互联,光模块/CPO,科技>光通信与高速互联>光模块/CPO,光通信与高速互联;AI算力与数据中心;半导体与先进封装;AI终端与消费电子;电子制造与通信设备,光模块/CPO;算力基础设施;芯片/半导体;消费电子;其他电子通信,共封装光学(CPO);数据中心(AIDC);英伟达概念;东数西算(算力);芯片概念;存储芯片;华为概念;industry_fallback,ths,2026-07-11T18:23:53
688213,SH688213,思特威,1424,0.0,-584.0,4520.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,,0,True,科技,电子制造与通信设备,其他电子通信,科技>电子制造与通信设备>其他电子通信,电子制造与通信设备,其他电子通信,industry_fallback,industry_fallback,2026-07-11T18:23:53
002366,SZ002366,融发核电,1425,-2.0,91.0,2056.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,C 制造业,C 制造业,国防军工;土地流转;成渝特区;核污防治;核电核能;节能环保,国防军工,6,False,C 制造业,,,C 制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
300291,SZ300291,百纳千成,1426,0.0,1349.0,352.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300191,SZ300191,潜能恒信,1427,0.0,-628.0,4591.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600506,SH600506,统一股份,1428,1.0,-371.0,3989.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600868,SH600868,梅雁吉祥,1430,0.0,833.0,709.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
003022,SZ003022,联泓新科,1431,0.0,-274.0,3674.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学原料和化学制品制造业,化学原料和化学制品制造业,C 制造业,光伏,光伏,1,True,科技,半导体与先进封装,半导体设备材料,科技>半导体与先进封装>半导体设备材料,半导体与先进封装,半导体设备材料,光刻胶,ths,2026-07-11T18:23:53
300057,SZ300057,万顺新材,1432,0.0,-197.0,3384.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,有色金属冶炼和压延加工业,有色金属冶炼和压延加工业,C 制造业,,,0,False,有色金属冶炼和压延加工业,,,有色金属冶炼和压延加工业,,,,non_tech_primary_industry,2026-07-11T18:23:53
600763,SH600763,通策医疗,1433,0.0,501.0,1133.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,卫生,卫生,,婴童概念;民营医院,婴童概念,2,False,卫生,,,卫生,,,,non_tech_primary_industry,2026-07-11T18:23:53
600346,SH600346,恒力石化,1434,1.0,76.0,2110.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,化学纤维制造业,化学纤维制造业,,准ST股;振兴沈阳;摘帽概念;碳纤维,准ST股,4,False,化学纤维制造业,,,化学纤维制造业,,,,non_tech_primary_industry,2026-07-11T18:23:53
603363,SH603363,傲农生物,1435,2.0,696.0,859.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
301616,SZ301616,浙江华业,1438,1.0,3769.0,13.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
688323,SH688323,瑞华泰,1438,0.0,-144.0,3170.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
688167,SH688167,炬光科技,1439,-3.0,-948.0,5018.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
600577,SH600577,精达股份,1440,0.0,-17.0,2520.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,电气机械和器材制造业,电气机械和器材制造业,,保险重仓;信托重仓;军民融合;小米概念;物联网;皖江区域;资产注入;重组概念;高压快充,保险重仓,9,True,科技,光通信与高速互联,铜缆高速连接,科技>光通信与高速互联>铜缆高速连接,光通信与高速互联,铜缆高速连接,铜缆高速连接,ths,2026-07-11T18:23:53
688170,SH688170,德龙激光,1440,0.0,-16.0,2519.0,2026-07-10 21:02:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300004,SZ300004,南风股份,1442,0.0,2100.0,124.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
300020,SZ300020,ST银江,1443,0.0,-309.0,3811.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,,,,,0,False,未分类,,,未分类,,,,non_tech_primary_industry,2026-07-11T18:23:53
301369,SZ301369,联动科技,1444,0.0,-522.0,4388.0,2026-07-10 20:58:00,5530.0,ok,2026-07-11T18:23:44,,C 制造业,C 制造业,,,0,True,科技,半导体与先进封装,芯片/半导体,科技>半导体与先进封装>芯片/半导体,半导体与先进封装,芯片/半导体,第三代半导体,ths,2026-07-11T18:23:53
